,Unnamed: 0,label,text,label_num
4382,2088,ham,"Subject: gas management agreement
attached is the red lined draft of the gas management agreement with the
changes we discussed . please review and give me your comments . if you can
supply any of the needed notice info in section 8 please let me know - - -",0
2616,113,ham,"Subject: industrial accounts
as of january 2000 , i have taken over scheduling all "" industrial accounts ""
without the assistance of
kenneth seaman .
i want to thank ken for all of his efforts during our training period .
ken has help me feel confident to continue this responsibility with
little , if any , assistance from himself .
thus , please forward all correspondence to me directly in the future .",0
1447,1113,ham,"Subject: sitara availability this evening ( 06 / 29 ) due to emergency repairs
sitara and cpr will be unavailable after 9 : 00 pm this evening ( 06 / 29 ) so that
additional repairs can be made in the server room on 34 . this outage will
impact all systems
it is anticipated that sitara will be available beginning at 6 : 30 am tomorrow
( 06 / 30 ) morning .
any questions or concerns , please contact the sitara hotline ( x 37049 )
scott mills",0
2273,1644,ham,"Subject: calpine daily gas nomination
>
ricky a . archer
fuel supply
700 louisiana , suite 2700
houston , texas 77002
713 - 830 - 8659 direct
713 - 830 - 8722 fax
- calpine daily gas nomination 1 . doc",0
2232,3386,ham,"Subject: rfp dated june 25 , 2001
dick ,
enron would to extend an offer in response to your rfp dated june 25 , 2001 . please see the attached document outlining the terms , volumes , and pricing .
enron is willing to provide you with the flexibility to exchange the floating price ( s ) for a fixed price , under appropriate contractual agreements .
thank you for giving us the opportunity supply your gas needs . i look forward to discussing this offer with you . please feel free to contact me with any questions or comments .
daren farmer
enron north america
ph : ( 713 ) 853 - 6905
fax : ( 713 ) 646 - 2391
e - mail : dfarmer @ enron . com",0
919,3046,ham,"Subject: jill ,
i have had several discussions with daren farmer and below are a few questions remaining .
ann mag - which plant does this gas come into or out of ? daren farmer indicated that ngpl / trunkline is connected to la gloria ( agua dulce ) and tenn / coral / shannel are connected to the gulf plains plant ( agua dulce minus ) . do we have an option on which plant tailgait we would like delivery ? if so daren said we would prefer the gulf plains plant .
oakhill - are all three at the carthage hub ? if so , then the texas desk will give a quote , probably hsc minus , otherwise the east and central desk will need to quote the volume into tetco and koch mid , respectively .
vaquillas ranch km - what plant processes this gas ?
white heron - where is this ? could not find it on the map and daren was not familiar with this field .
sheridan field - daren assumed this was the shell sheridan plant , but he wanted to verify with you .
hungerford north - where is this ?
bear den - where is this ?
moore ' s station - where is this ?
dan hughes - hpl is quoting this volume ( as well as several other field connected to hpl ) and they need a meter number for this field .
we have one less day to get these quotes than originally anticipated because of friday being "" good friday "" and basically all of the 32 nd floor being out , myself included .
so , let me know via voicemail or email what you can find out regarding the above questions . the properties we do not have any questions on are currently being quoted up , or will be tomorrow morning .
call with any questions
eric
work 713 - 345 - 7754
cell 713 - 412 - 7754
ps - just a reminder , we are getting the volumes quoted at our preferred liquid point and it will be eex ' s responsibility / burden to get the gas to that point .",0
9,1870,ham,"Subject: nominations for oct . 21 - 23 , 2000
( see attached file : hplnl 021 . xls )
- hplnl 021 . xls",0
4413,2801,ham,"Subject: revisions - march wellhead estimate
daren ,
fyi .
bob
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 03 / 21 / 2001 11 : 40 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
vance l taylor
02 / 21 / 2001 12 : 15 pm
to : robert cotten / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect , susan smith / hou / ect @ ect , melissa graves / hou / ect @ ect , donald p reinhardt / hou / ect @ ect
subject : revisions - march wellhead estimate
bob ,
here are some revisions to the march wellhead production estimate resulting from the pre - nom meeting held this morning .
revisions :
counterparty mtr no . prev nom curr nom sitara no .
louis dreyfus ( frmly costilla ) 9724 29 / d 4 , 000 / d 125895
north central corp 9767 560 / d 0 139363
north central corp 6296 1 , 637 / d 1 , 800 / d 136222
prize energy resources 4965 78 / d 2 , 000 / d 131720
bass enterprises ( frmly richardson ) 9807 7 , 025 / d 9 , 000 / d 141691
swift energy 9636 34 / d 0 135664
crosstex energy 9858 8 , 637 / d 8 , 500 / d 500668
new production :
wagner & brown , ltd . 6589 0 8 , 000 / d n / a
the houston exploration co . 9696 0 6 , 000 / d n / a
stone energy corp 9696 0 4 , 000 / d n / a
hesco gathering oil co . 9876 0 1 , 000 / d n / a
wheeler operating co . 9879 0 1 , 000 / d n / a
safari production co . 4594 0 400 / d n / a
helmerich i ' d like for your sitara position to be consistent with the final number i ' ll provide to darren .
thanks ,
vlt
x - 6353",0
1333,1074,ham,"Subject: calpine daily gas nomination and monthly ( july ) nomination
> >
- calpine daily gas nomination 1 . doc
- calpine monthly gas nomination _ _ _ . doc",0
3125,3190,ham,"Subject: fw : update - maintanence on hpl @ three rivers
looks like the outage scheduled is postponed .
- - - - - original message - - - - -
from : "" valentin zapata "" @ enron [ mailto : imceanotes - + 22 valentin + 20 zapata + 22 + 20 + 3 cvzapata + 40 duke - energy + 2 ecom + 3 e + 40 enron @ enron . com ]
sent : friday , may 04 , 2001 1 : 45 pm
to : kemp , juliann
subject : maintanence on hpl @ three rivers
julie this worked has been postponed to a later date , until further notice ,
maybe next month . sorry for the inconvience , please pass on to you gas
control . thanks , any questions please call me .",0
3815,1112,ham,"Subject: sitara availability - status update
we are still experiencing problems in bringing up the hardware from last
night ' s emergency outage . as of 5 : 30 am you cannot access the application .
every attempt is being made to rectify this problem . once the application is
available , please stay out of position manager and use cpr positions until
you have been notified .
thank you for your cooperation .
scott mills",0
3401,2781,ham,"Subject: base gas roll for april 01
due to some unscheduled problems . . . . . the base gas roll for april was not
completed last night .
it will be run tonight however .
thanks
gg
- - - - - - - - - - - - - - - - - - - - - - forwarded by george grant / hou / ect on 03 / 20 / 2001 01 : 29
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
george grant
03 / 19 / 2001 10 : 00 am
to : luis aybar / enron @ enronxgate
cc : vance l taylor / enron @ enronxgate , daren j farmer / hou / ect @ ect , robert
cotten / hou / ect @ ect , edward terry / hou / ect @ ect
subject : base gas roll for april 01
the texas desk has requested that we run the base gas roll tonight , 3 / 19 for
april 2001 production
thanks
gg",0
2775,2547,ham,"Subject: 2 / 07 / 01 gas flow
hpl gas control shows that terry with tufco gas control requested an increase
from 0 . 0 ( zero ) to 60 . 0 effective 1 : 00 pm and don with tufco gas control
requested a cut from 60 . 0 to 0 . 0 ( zero ) effective 1 : 00 am . the nom should be
30 . 0 according to hpl gas control records .
if you have any questions please call 713 . 853 . 6449
gary
- - - - - - - - - - - - - - - - - - - - - - forwarded by gary a hanks / hou / ect on 02 / 08 / 2001 10 : 46
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" melissa jones "" on 02 / 08 / 2001 10 : 39 : 05 am
to : "" charlie stone "" , "" gary green "" ,
daren . j . farmer @ enron . com , gary . a . hanks @ enron . com ,
carlos . j . rodriguez @ enron . com , earl . tisdale @ enron . com , "" david avila ""
, liz . bellamy @ enron . com , "" ronnie skerik "" ,
kponton @ duke - energy . com
cc :
subject : 2 / 07 / 01 gas flow
we show the nom for teco tap to be 30 . 000 and the actual for teco tap is
21 . 814
- - - - - - - - - - - - - - - - - - - - - - forwarded by melissa jones / texas utilities on
02 / 08 / 2001
10 : 52 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
kponton @ duke - energy . com on 02 / 08 / 2001 09 : 06 : 50 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu
cc :
subject : 2 / 07 / 01 gas flow
nom = 17 , 500 ( 6 : 00 pm started 60 , 000 rate & shut off at 1 : 00 am )
actual flow = 21 , 076 mcf 21 , 814 mmbtu ' s",0
3659,3608,ham,"Subject: credit watch list - - week of 11 / 19 / 01
attached is a revised credit watch listing for the week of 11 / 19 / 01 . the yuma companies ( inc . ) has been added to this week ' s "" call credit "" column .
if there are any personnel in your group that were not included in this distribution , please insure that they receive a copy of this report .
to add additional people to this distribution , or if this report has been sent to you in error , please contact veronica espinoza at x 6 - 6002 .
for other questions , please contact jason r . williams at x 5 - 3923 , veronica espinoza at x 6 - 6002 or darren vanek at x 3 - 1436 .",0
1889,3507,ham,"Subject: 2001 special stock option grant awards
we are pleased to present you with a 2001 special stock option grant award . as a participant in this grant you have the opportunity to share in the ownership of enron and the potential profit from increases in the value of enron ' s common stock .
the 2001 special stock option grant was made to let you know how valuable you are and to recognize your contributions in making enron the great company it is today . although there are no guarantees as to enron ' s future stock performance , we believe that an enron stock option has tremendous future growth potential . the value you ultimately receive from your options will depend on the price of enron stock at the time you exercise your options .
you can access your 2001 special stock option grant agreement and the stock plan document governing the grant via your ehronline account on the intranet website at http : / / ehronline . enron . com . unlike stock options granted in the past a copy of your grant agreement will not be mailed to your home address .
additionally , the following information regarding the 2001 special stock option grant can be found on the hr website http : / / hrweb . enron . com .
? 2001 special stock option grant highlights
? 2001 special stock option grant frequently asked questions ( faqs )
? a "" how to exercise options "" document that contains contact information and painewebber forms applicable to your stock options
please take time to review this material . it is important to us and to you . if you have any questions , please contact your human resources representative .",0
2975,1260,ham,"Subject: gas day july 27 , 2000
sent on behalf of bruce mcmills
effective july 27 , 2000 :
20 , 000 inlet @ hpl / eastrans
redelivered :
fcv 7 , 800
hpl cw 12 , 200
if you have any questions please call bruce mcmills at ( 713 ) 627 - 6467 .
thanks ,
chad cass
( 713 ) 627 - 6202",0
979,1292,ham,"Subject: calpine daily gas nomination
>
ricky a . archer
fuel supply
700 louisiana , suite 2700
houston , texas 77002
713 - 830 - 8659 direct
713 - 830 - 8722 fax
- calpine daily gas nomination 1 . doc",0
1919,3331,ham,"Subject: cdnow shipment confirmation
dear daren ,
thank you for shopping at cdnow . please keep this email invoice for
your records .
on june 16 we shipped your order number 30320418 for the following item :
cory morrow : man that i ' ve been
format : cd quantity : 1 price : 12 . 49
to the following address via u . s . postal service :
daren farmer
2747 meadowtree ln
spring , tx 77388
total number of items : 1
subtotal : $ 12 . 49
shipping : $ 2 . 99
sales tax : $ 0 . 00
- - - - - - - - - -
shipment total : $ 15 . 48
your order was billed to daren farmer . this shipment completes your
order and is paid in full .
most orders arrive within 4 - 8 business days . however , in rare instances
it may take up to 2 weeks .
please note , at cdnow , we will accept the return of any unopened item ,
except vinyl recordings , within 30 days of delivery for a full refund
of the purchase price ( minus shipping and handling ) .
what ever happened to a - ha ? ralph macchio ? catch up with old friends and
see our list of the top ' 80 s one hit wonders when you visit "" it came
from the ' 80 s : then and now . "" your trip down memory lane begins here :
evguide is the one - stop place for online shoppers to find online value .
please visit http : / / www . evguide . com for :
? big savings from the best sites on the web
? free 1 - year subscription to the magazine of your choice
? win a $ 50 , 000 online shopping spree
all this and more at :
for complete information about your order ( number 30320418 ) or to
confirm the status , click or copy / paste this link into your web browser :
http : / / cdnow . com / myorder / otid = 30320418
you can also access your order history directly from our homepage .
please do not reply to this email . if you have questions about your order that are not addressed in your online order history , please visit our contact cdnow page using this link :
http : / / cdnow . com / service
fast forward rewards ( tm ) program points for this order will
be credited in your membership summary as "" points earned . ""
thanks again for your order .
sincerely ,
cdnow customer service
never miss a beat .
cdnow , inc .
http : / / cdnow . com
aol keyword : cdnow
1757978",0
